"","Aeroporto","week","sum_ObxAb","sum_ObxAbxMassxFlock","sum_ObxAbxS","Voos_como_Destino","Voos_como_Origem","Total_Voos","prod_ObxAb","prod_ObxAbxMassxFlock","prod_ObxAbxS","norm_sum_ObxAb","norm_sum_ObxAbxMassxFlock","norm_sum_ObxAbxS","norm_Total_Voos","rel_product_ObxAb","rel_product_ObxAbxMassxFlock","rel_product_ObxAbxS","real_mul_ObxAb","real_mul_ObxAbxMassxFlock","real_mul_ObxAbxS","real_product_ObxAb","real_product_ObxAbxMassxFlock","real_product_ObxAbxS","rel_product_ObxAb_norm","rel_product_ObxAbxMassxFlock_norm","rel_product_ObxAbxS_norm"
"3343","SBSN",44,4.558956,11704.05,300.6473,43,43,86,392.0702,1006549,25855.67,0.2086683,0.1819369,0.1651134,0.6461538,0.1348318,0.1175592,0.1066886,392.0702,1006549,25855.67,0.8613996,0.835889,0.7958849,0.8808761,0.8603213,0.8488191
"3344","SBSN",45,4.728584,12340.66,319.5928,44,46,90,425.5726,1110659,28763.36,0.2261197,0.201863,0.1856794,0.6769231,0.1530656,0.1366457,0.1256907,425.5726,1110659,28763.36,0.9365303,0.9238971,0.8870598,1,1,1
"3345","SBSN",46,4.546873,12188.06,320.1918,38,40,78,354.6561,950668.9,24974.96,0.2074252,0.1970867,0.1863296,0.5846154,0.121264,0.1152199,0.1089312,354.6561,950668.9,24974.96,0.7774964,0.7886519,0.7682692,0.7922351,0.8432018,0.8666606
"3346","SBSN",47,4.407255,11489.63,306.3226,35,38,73,321.7296,838742.7,22361.55,0.1930612,0.1752251,0.1712742,0.5461538,0.1054411,0.09569986,0.09354204,321.7296,838742.7,22361.55,0.703657,0.6940368,0.6863219,0.6888623,0.7003503,0.7442242
"3347","SBSN",48,3.969067,8294.819,214.2785,36,37,73,289.7419,605521.8,15642.33,0.1479804,0.07522528,0.07135737,0.5461538,0.08082005,0.04108458,0.0389721,289.7419,605521.8,15642.33,0.631923,0.496887,0.4756309,0.5280092,0.300665,0.3100636
"3348","SBSN",49,4.253278,7444.031,188.3813,50,50,100,425.3278,744403.1,18838.13,0.17722,0.04859499,0.04324509,0.7538462,0.1335966,0.03663315,0.03260014,425.3278,744403.1,18838.13,0.9359814,0.6142882,0.5758397,0.8728063,0.2680885,0.2593681
"3349","SBSN",50,3.159405,6164.142,156.1735,47,49,96,303.3029,591757.6,14992.65,0.06468203,0.008533504,0.00828251,0.7230769,0.04677009,0.00617038,0.005988892,303.3029,591757.6,14992.65,0.6623341,0.4852517,0.4552592,0.3055558,0.04515605,0.04764786
"3350","SBSN",51,2.774236,5891.512,148.5436,57,58,115,319.0372,677523.9,17082.51,0.02505578,0,0,0.8692308,0.02177925,0,0,319.0372,677523.9,17082.51,0.6976191,0.5577529,0.5207897,0.142287,0,0
"3351","SBSN",52,2.656996,6290.599,162.9591,48,49,97,257.7286,610188.1,15807.03,0.01299409,0.01249171,0.01564855,0.7307692,0.009495685,0.009128556,0.01143548,257.7286,610188.1,15807.03,0.5601315,0.5008316,0.4807954,0.0620367,0.06680456,0.09098116
"3352","SBSO",1,2.26031,3714.852,93.87912,3,3,6,13.56186,22289.11,563.2747,0.04475545,0.05641162,0.06905371,0.25,0.01118886,0.01410291,0.01726343,13.56186,22289.11,563.2747,0.006491295,0.02120902,0.02320146,0.0172967,0.02104107,0.02636598
"3353","SBSO",2,2.36752,3968.513,101.6053,4,4,8,18.94016,31748.1,812.8427,0.05470745,0.08024859,0.09855262,0.375,0.02051529,0.03009322,0.03695723,18.94016,31748.1,812.8427,0.04403757,0.07981865,0.08760319,0.03171429,0.04489809,0.05644381
"3354","SBSO",3,2.12078,3689.571,94.12344,4,4,8,16.96624,29516.57,752.9875,0.03180313,0.05403593,0.06998654,0.375,0.01192617,0.02026348,0.02624495,16.96624,29516.57,752.9875,0.03025749,0.06599168,0.0721574,0.01843649,0.03023243,0.04008322
"3355","SBSO",4,2.271671,4101.3,102.9595,4,4,8,18.17337,32810.4,823.6758,0.04581004,0.09272686,0.1037228,0.375,0.01717877,0.03477257,0.03889605,18.17337,32810.4,823.6758,0.03868457,0.08640084,0.09039872,0.0265564,0.05187953,0.05940491
"3356","SBSO",5,2.322357,4319.947,108.657,5,5,10,23.22357,43199.47,1086.57,0.05051509,0.1132736,0.1254763,0.5,0.02525754,0.0566368,0.06273814,23.22357,43199.47,1086.57,0.07394039,0.1507734,0.1582394,0.03904526,0.08450022,0.09581831
"3357","SBSO",6,2.547985,4732.2,122.126,6,6,12,30.57582,56786.4,1465.512,0.07145965,0.1520138,0.176901,0.625,0.04466228,0.09500864,0.1105632,30.57582,56786.4,1465.512,0.125267,0.2349606,0.2560263,0.06904276,0.1417497,0.1688602
"3358","SBSO",7,3.018153,5894.264,154.5322,6,6,12,36.21784,70731.17,1854.386,0.1151043,0.2612153,0.300629,0.625,0.07194018,0.1632595,0.1878931,36.21784,70731.17,1854.386,0.1646543,0.3213649,0.3563766,0.1112113,0.2435778,0.2869642
"3359","SBSO",8,3.179979,6701.436,178.9188,3,3,6,19.07987,40208.62,1073.513,0.1301262,0.3370668,0.3937378,0.25,0.03253156,0.0842667,0.09843446,19.07987,40208.62,1073.513,0.04501294,0.1322416,0.1548699,0.05029005,0.1257231,0.1503364
"3360","SBSO",9,3.378413,7349.564,198.9463,6,6,12,40.54096,88194.77,2387.355,0.1485464,0.3979727,0.4702033,0.625,0.09284153,0.2487329,0.293877,40.54096,88194.77,2387.355,0.1948344,0.4295726,0.4939107,0.1435223,0.3711013,0.4488307
"3361","SBSO",10,3.149634,6944.163,187.6638,6,6,12,37.79561,83329.95,2251.965,0.1273094,0.3598763,0.4271263,0.625,0.07956836,0.2249227,0.2669539,37.79561,83329.95,2251.965,0.1756689,0.3994293,0.4589729,0.1230035,0.3355772,0.4077117
"3362","SBSO",11,2.790192,5780.532,155.1836,5,5,10,27.90192,57805.32,1551.836,0.09394318,0.2505276,0.3031163,0.5,0.04697159,0.1252638,0.1515581,27.90192,57805.32,1551.836,0.1066003,0.2412739,0.2783027,0.07261268,0.1868894,0.2314707
"3363","SBSO",12,2.526404,4810.125,127.3803,3,2,5,12.63202,24050.62,636.9013,0.06945634,0.1593366,0.1969621,0.1875,0.01302306,0.0298756,0.03693039,12.63202,24050.62,636.9013,0,0.03212366,0.04220101,0.02013216,0.04457341,0.05640281
"3364","SBSO",36,7.401884,9433.099,236.6825,1,1,2,14.80377,18866.2,473.365,0.5220363,0.5937666,0.6142814,0,0,0,0,14.80377,18866.2,473.365,0.01516113,0,0,0,0,0
"3365","SBSO",37,12.55081,13756.02,337.7081,3,3,6,75.30488,82536.12,2026.248,1,1,1,0.25,0.25,0.25,0.25,75.30488,82536.12,2026.248,0.4375239,0.3945105,0.4007261,0.3864713,0.3729917,0.3818184
"3366","SBSO",38,9.560973,11491.44,286.224,4,4,8,76.48778,91931.53,2289.792,0.7224597,0.7871931,0.8034322,0.375,0.2709224,0.2951974,0.3012871,76.48778,91931.53,2289.792,0.4457819,0.4527262,0.4687342,0.4188149,0.4404247,0.4601478
"3367","SBSO",39,5.794441,8721.8,224.7644,4,4,8,46.35553,69774.4,1798.115,0.3728209,0.5269244,0.5687778,0.375,0.1398079,0.1975967,0.2132917,46.35553,69774.4,1798.115,0.2354263,0.3154366,0.3418557,0.2161269,0.2948077,0.3257548
"3368","SBSO",40,5.32011,8169.01,212.2784,8,8,16,85.12176,130704.2,3396.454,0.3287898,0.4749777,0.5211056,0.875,0.2876911,0.4156055,0.4559674,85.12176,130704.2,3396.454,0.5060563,0.6929686,0.7543116,0.4447374,0.6200696,0.6963871
"3369","SBSO",41,4.971794,7965.733,208.3384,7,7,14,69.60511,111520.3,2916.737,0.2964564,0.4558753,0.5060626,0.75,0.2223423,0.3419064,0.379547,69.60511,111520.3,2916.737,0.3977334,0.5741016,0.6305193,0.3437157,0.5101131,0.5796721
"3370","SBSO",42,4.903218,7382.776,190.9721,9,8,17,83.35471,125507.2,3246.526,0.2900907,0.4010937,0.4397577,0.9375,0.27196,0.3760254,0.4122728,83.35471,125507.2,3246.526,0.4937204,0.6607673,0.7156222,0.420419,0.5610174,0.6296534
"3371","SBSO",43,5.116354,7253.992,183.0494,9,9,18,92.09437,130571.9,3294.889,0.3098756,0.3889916,0.4095085,1,0.3098756,0.3889916,0.4095085,92.09437,130571.9,3294.889,0.5547326,0.6921488,0.7281024,0.4790322,0.5803626,0.6254316
"3372","SBSO",44,7.521925,9443.535,230.4594,8,8,16,120.3508,151096.6,3687.351,0.5331794,0.5947473,0.5905214,0.875,0.466532,0.5204039,0.5167063,120.3508,151096.6,3687.351,0.7519928,0.8193237,0.8293784,0.7212049,0.7764254,0.7891519
"3373","SBSO",45,9.742277,11265.99,271.7837,8,8,16,155.8764,180255.9,4348.539,0.7392898,0.7660071,0.7482988,0.875,0.6468786,0.6702562,0.6547615,155.8764,180255.9,4348.539,1,1,1,1,1,1
"3374","SBSO",46,6.459175,8890.589,218.3862,6,6,12,77.5101,106687.1,2620.634,0.4345267,0.5427859,0.5444255,0.625,0.2715792,0.3392412,0.3402659,77.5101,106687.1,2620.634,0.4529187,0.5441543,0.5541091,0.4198302,0.5061366,0.5196792
"3375","SBSO",47,3.685876,6689.642,169.0704,5,5,10,36.85876,66896.42,1690.704,0.1770876,0.3359585,0.3561363,0.5,0.08854378,0.1679793,0.1780681,36.85876,66896.42,1690.704,0.1691287,0.2976041,0.3141378,0.1368785,0.2506195,0.2719588
"3376","SBSO",48,2.566668,5007.793,126.161,6,6,12,30.80002,60093.52,1513.932,0.07319394,0.1779119,0.1923068,0.625,0.04574621,0.1111949,0.1201918,30.80002,60093.52,1513.932,0.1268321,0.2554521,0.2685213,0.07071839,0.1658991,0.1835657
"3377","SBSO",49,2.044066,3796.494,94.12541,6,6,12,24.5288,45557.92,1129.505,0.02468201,0.06408362,0.06999405,0.625,0.01542626,0.04005226,0.04374628,24.5288,45557.92,1129.505,0.08305229,0.1653868,0.1693188,0.02384722,0.05975665,0.06681254
"3378","SBSO",50,1.778176,3176.924,76.75278,6,6,12,21.33811,38123.08,921.0334,0,0.005861393,0.00366483,0.625,0,0.003663371,0.002290519,21.33811,38123.08,921.0334,0.06077789,0.1193192,0.1155221,0,0.005465628,0.003498249
"3379","SBSO",51,1.78185,3114.55,75.79291,6,6,12,21.3822,37374.6,909.5149,0.000341021,0,0,0.625,0.0002131381,0,0,21.3822,37374.6,909.5149,0.06108564,0.1146814,0.1125497,0.0003294871,0,0
"3380","SBSO",52,2.033853,3390.177,85.7938,5,5,10,20.33853,33901.77,857.938,0.02373387,0.02590127,0.03818371,0.5,0.01186693,0.01295064,0.01909186,20.33853,33901.77,857.938,0.05379968,0.09316319,0.09924018,0.01834492,0.01932192,0.02915849
"3381","SBSP",1,4.976707,11093.85,314.4533,1753,1763,3516,17498.1,39005963,1105618,0.03192394,0.01801132,0.01676781,0.9856983,0.03146737,0.01775373,0.016528,17498.1,39005963,1105618,0.8970082,0.8150732,0.8171743,0.1121933,0.03703065,0.03494761
"3382","SBSP",2,4.91664,10998.06,311.9244,1787,1780,3567,17537.65,39230069,1112634,0.003389277,0,0,1,0.003389277,0,0,17537.65,39230069,1112634,0.8990364,0.819758,0.8223624,0.01208408,0,0
"3383","SBSP",3,5.017594,11261.41,319.4868,1769,1769,3538,17752.25,39842857,1130344,0.05134679,0.04951791,0.05014265,0.9918676,0.05092922,0.04911521,0.04973487,17752.25,39842857,1130344,0.9100412,0.832568,0.8354571,0.1815824,0.1024443,0.1051618
"3384","SBSP",4,5.055734,11361.83,322.1407,1783,1779,3562,18008.52,40470829,1147465,0.0694651,0.06840012,0.06773948,0.9985979,0.0693677,0.06830422,0.0676445,18008.52,40470829,1147465,0.9231837,0.8456953,0.8481164,0.2473227,0.1424687,0.1430308
"3385","SBSP",5,5.07253,11425.75,323.8042,1744,1744,3488,17692.98,39853011,1129429,0.07744372,0.0804193,0.07876945,0.9778463,0.07572805,0.07863772,0.07702441,17692.98,39853011,1129429,0.9070021,0.8327802,0.8347804,0.2699998,0.1640222,0.1628641
"3386","SBSP",6,5.256597,12004.04,340.0668,1754,1758,3512,18461.17,42158172,1194315,0.1648836,0.1891551,0.1865991,0.9845766,0.1623406,0.1862377,0.1837211,18461.17,42158172,1194315,0.9463962,0.8809683,0.882757,0.5788069,0.3884538,0.3884688
"3387","SBSP",7,5.336337,12440.73,352.5085,1766,1762,3528,18826.6,43890896,1243650,0.2027638,0.2712673,0.2690943,0.9890634,0.2005462,0.2683006,0.2661513,18826.6,43890896,1243650,0.9651362,0.9171898,0.9192358,0.7150248,0.5596202,0.562763
"3388","SBSP",8,5.317391,12736.09,360.5457,1631,1630,3261,17340.01,41532399,1175739,0.1937634,0.3268047,0.3223851,0.9141896,0.1771364,0.2987614,0.2947211,17340.01,41532399,1175739,0.8889009,0.8678868,0.8690224,0.6315599,0.6231553,0.6231724
"3389","SBSP",9,5.37696,13000.75,367.4388,1751,1747,3498,18808.61,45476629,1285301,0.2220615,0.3765687,0.3680902,0.9806506,0.2177648,0.3692823,0.3609679,18808.61,45476629,1285301,0.9642136,0.9503386,0.9500326,0.7764157,0.7702475,0.7632478
"3390","SBSP",10,5.487044,13460.55,380.5566,1778,1777,3555,19506.44,47852271,1352879,0.2743561,0.4630259,0.4550684,0.9966349,0.2734328,0.4614678,0.4535371,19506.44,47852271,1352879,1,1,1,0.9748938,0.9625275,0.9589805
"3391","SBSP",11,5.539497,13718.71,388.0322,1671,1672,3343,18518.54,45861657,1297192,0.2992735,0.5115677,0.5046356,0.9371845,0.2804745,0.4794333,0.4729367,18518.54,45861657,1297192,0.9493383,0.9583874,0.9588247,1,1,1
"3392","SBSP",12,5.560656,13902.89,393.8284,759,760,1519,8446.636,21118494,598225.3,0.3093247,0.5461992,0.5430678,0.425687,0.1316755,0.2325099,0.2311769,8446.636,21118494,598225.3,0.43283,0.4411463,0.442006,0.4694742,0.4849683,0.4888116
"3393","SBSP",13,5.53566,13673.98,387.4649,96,102,198,1096.061,2707448,76718.04,0.2974509,0.5031563,0.500874,0.05524397,0.01643237,0.02779635,0.02767027,1096.061,2707448,76718.04,0.05587714,0.05627429,0.05640122,0.05858776,0.05797752,0.05850735
"3394","SBSP",14,5.731329,13948.56,395.0664,32,30,62,355.3424,864810.7,24494.12,0.3904022,0.5547862,0.5512762,0.017106,0.00667822,0.009490173,0.009430132,355.3424,864810.7,24494.12,0.01789156,0.01775506,0.01778662,0.02381044,0.01979456,0.01993952
"3395","SBSP",15,5.974878,14134.15,400.2164,26,16,42,250.9449,593634.1,16809.09,0.5060985,0.5896819,0.5854234,0.01149748,0.005818856,0.006779854,0.006730891,250.9449,593634.1,16809.09,0.01253783,0.01208627,0.01210427,0.02074647,0.01414139,0.01423212
"3396","SBSP",16,6.457348,15465.47,438.7849,1,0,1,6.457348,15465.47,438.7849,0.7352923,0.8400117,0.8411535,0,0,0,0,6.457348,15465.47,438.7849,0,0,0,0,0,0
"3397","SBSP",18,6.460114,15513.32,439.9799,1,0,1,6.460114,15513.32,439.9799,0.7366064,0.8490103,0.8490774,0,0,0,0,6.460114,15513.32,439.9799,1.418612e-07,1.000415e-06,8.83633e-07,0,0,0
"3398","SBSP",19,6.375359,15243.27,432.2983,2,0,2,12.75072,30486.55,864.5966,0.696344,0.7982326,0.7981441,0.0002804262,0.0001952731,0.0002238454,0.0002238206,12.75072,30486.55,864.5966,0.0003227372,0.0003140068,0.0003148471,0.0006962243,0.0004668957,0.0004732569
"3399","SBSP",21,5.719221,13292.6,375.8112,14,11,25,142.9805,332315,9395.279,0.38465,0.4314455,0.4236038,0.00673023,0.002588783,0.002903728,0.002850951,142.9805,332315,9395.279,0.007001194,0.006623552,0.006622472,0.009230013,0.006056583,0.006028188
"3400","SBSP",22,5.515383,12623.36,356.2435,21,21,42,231.6461,530181.2,14962.23,0.2878182,0.3056075,0.2938593,0.01149748,0.003309183,0.003513715,0.00337864,231.6461,530181.2,14962.23,0.01154815,0.01075983,0.0107387,0.01179852,0.007328892,0.007143959
"3401","SBSP",23,5.3645,12292.55,346.3496,27,27,54,289.683,663797.9,18702.88,0.2161424,0.2434054,0.2282579,0.01486259,0.003212436,0.003617634,0.003392504,289.683,663797.9,18702.88,0.0145244,0.013553,0.01350455,0.01145358,0.007545646,0.007173273
"3402","SBSP",24,5.423114,12805.93,361.172,83,82,165,894.8139,2112978,59593.39,0.2439867,0.3399361,0.3265384,0.0459899,0.01122093,0.01563363,0.01501747,894.8139,2112978,59593.39,0.04555678,0.04384726,0.04373917,0.04000694,0.03260855,0.03175366
"3403","SBSP",25,5.468409,13022.44,367.662,129,127,256,1399.913,3333744,94121.47,0.2655037,0.3806465,0.3695704,0.07150869,0.01898582,0.02721954,0.02642749,1399.913,3333744,94121.47,0.07145931,0.06936665,0.06926939,0.0676918,0.05677439,0.05587956
"3404","SBSP",26,5.493747,13172.03,372.3996,129,129,258,1417.387,3398384,96079.09,0.2775403,0.4087748,0.4009831,0.07206955,0.0200022,0.02946021,0.02889867,1417.387,3398384,96079.09,0.07235541,0.07071791,0.07071687,0.07131559,0.06144799,0.06110473
"3405","SBSP",27,5.814799,13961.52,395.461,167,170,337,1959.587,4705034,133270.4,0.4300541,0.5572238,0.553893,0.09422322,0.04052108,0.05250342,0.05218959,1959.587,4705034,133270.4,0.1001606,0.09803264,0.09821626,0.1444733,0.1095114,0.1103522
"3406","SBSP",28,6.376259,15340.02,434.9877,128,132,260,1657.827,3988406,113096.8,0.6967718,0.8164241,0.8159762,0.0726304,0.05060681,0.05929721,0.05926468,1657.827,3988406,113096.8,0.08468571,0.08305196,0.08329983,0.1804329,0.1236819,0.1253121
"3407","SBSP",29,6.801702,16150.57,458.2738,147,146,293,1992.899,4732118,134274.2,0.8988757,0.9688328,0.9703757,0.08188446,0.07360396,0.07933236,0.0794587,1992.899,4732118,134274.2,0.1018689,0.09859882,0.09895851,0.2624266,0.1654711,0.1680113
"3408","SBSP",30,6.970059,16316.33,462.7416,153,153,306,2132.838,4992797,141598.9,0.9788524,1,1,0.08553001,0.08372125,0.08553001,0.08553001,2132.838,4992797,141598.9,0.1090453,0.1040481,0.1043744,0.2984986,0.1783981,0.1808488
"3409","SBSP",31,7.014576,16120.56,457.1269,163,184,347,2434.058,5593833,158623,1,0.9631885,0.962771,0.09702748,0.09702748,0.09345576,0.09341524,2434.058,5593833,158623,0.1244924,0.1166125,0.1169621,0.3459405,0.1949296,0.1975217
"3410","SBSP",32,6.753966,15344.88,435.0637,111,107,218,1472.365,3345183,94843.88,0.8761988,0.8173368,0.8164799,0.0608525,0.05331888,0.04973699,0.04968484,1472.365,3345183,94843.88,0.07517479,0.06960577,0.06980354,0.1901024,0.1037412,0.105056
"3411","SBSP",33,6.441547,14497.2,410.3532,112,112,224,1442.907,3247372,91919.12,0.7277864,0.6579465,0.6526362,0.06253505,0.04551216,0.04114472,0.04081264,1442.907,3247372,91919.12,0.07366412,0.06756108,0.06764096,0.1622685,0.08581948,0.08629621
"3412","SBSP",34,6.429607,14396.52,407.4765,102,102,204,1311.64,2936890,83125.2,0.7221142,0.6390161,0.6335619,0.05692653,0.04110745,0.03637697,0.03606648,1311.64,2936890,83125.2,0.06693249,0.06107064,0.0611387,0.146564,0.07587493,0.07626069
"3413","SBSP",35,6.177894,13769.07,389.4182,120,119,239,1476.517,3290807,93070.96,0.6025396,0.5210355,0.5138259,0.06674145,0.04021436,0.03477466,0.03429348,1476.517,3290807,93070.96,0.07538771,0.06846906,0.06849264,0.1433798,0.07253284,0.07251179
"3414","SBSP",36,5.979188,13363.15,377.322,156,149,305,1823.652,4075761,115083.2,0.5081458,0.4447107,0.4336211,0.08524958,0.04331922,0.0379114,0.03696602,1823.652,4075761,115083.2,0.09318956,0.08487806,0.08476858,0.1544498,0.07907544,0.07816272
"3415","SBSP",37,5.828728,12914.96,364.4321,194,194,388,2261.546,5011003,141399.6,0.4366707,0.3604365,0.348154,0.108525,0.04738967,0.03911636,0.0377834,2261.546,5011003,141399.6,0.1156457,0.1044287,0.1042271,0.1689625,0.08158874,0.07989104
"3416","SBSP",38,5.821909,12853.42,362.6271,232,236,468,2724.653,6015399,169709.5,0.4334313,0.348865,0.336186,0.1309591,0.05676176,0.04568703,0.04402661,2724.653,6015399,169709.5,0.1393948,0.125425,0.1251595,0.2023776,0.09529382,0.09309197
"3417","SBSP",39,6.079352,13201.88,373.1329,265,267,532,3234.215,7023400,198506.7,0.5557278,0.4143872,0.4058454,0.1489063,0.08275139,0.06170487,0.06043295,3234.215,7023400,198506.7,0.1655262,0.1464967,0.1464523,0.2950407,0.1287038,0.1277823
"3418","SBSP",40,6.22337,13473.98,381.3627,363,359,722,4493.273,9728210,275343.9,0.6241429,0.4655495,0.4604135,0.2021873,0.1261938,0.0941282,0.09308977,4493.273,9728210,275343.9,0.2300933,0.2030392,0.203266,0.4499296,0.1963322,0.1968335
"3419","SBSP",41,6.348559,13550.47,383.7769,429,430,859,5453.412,11639850,329664.3,0.6836131,0.4799321,0.4764206,0.2406057,0.1644812,0.1154744,0.1146295,5453.412,11639850,329664.3,0.2793313,0.2430009,0.2434308,0.5864392,0.240856,0.2423782
"3420","SBSP",42,6.491973,13763.51,389.9087,459,461,920,5972.616,12662429,358716,0.7517411,0.5199909,0.5170783,0.2577117,0.1937325,0.1340078,0.1332571,5972.616,12662429,358716,0.3059571,0.2643773,0.2649118,0.6907312,0.2795128,0.2817653
"3421","SBSP",43,6.419642,13923.22,394.7709,450,453,903,5796.937,12572667,356478.2,0.7173805,0.5500213,0.5493173,0.2529445,0.1814574,0.1391248,0.1389468,5796.937,12572667,356478.2,0.2969479,0.2625008,0.2632571,0.646966,0.290186,0.2937957
"3422","SBSP",44,6.146647,13591.31,385.3275,476,482,958,5888.488,13020474,369143.8,0.5876963,0.4876119,0.4867024,0.2683679,0.1577188,0.1308594,0.1306153,5888.488,13020474,369143.8,0.3016429,0.271862,0.2726221,0.5623286,0.272946,0.2761793
"3423","SBSP",45,5.999097,13585.86,385.2144,574,567,1141,6844.969,15501462,439529.7,0.5176033,0.4865864,0.4859524,0.3196859,0.1654705,0.1555548,0.1553521,6844.969,15501462,439529.7,0.3506932,0.3237255,0.3246657,0.5899663,0.3244556,0.328484
"3424","SBSP",46,5.754223,13217.05,374.2373,575,574,1149,6611.602,15186386,429998.6,0.4012775,0.4172387,0.413168,0.3219293,0.129183,0.1343214,0.1330109,6611.602,15186386,429998.6,0.3387256,0.3171391,0.3176184,0.4605874,0.280167,0.2812446
"3425","SBSP",47,5.318894,12240.26,345.5679,566,562,1128,5999.712,13807013,389800.6,0.1944773,0.2335727,0.2230748,0.3160404,0.06146269,0.07381841,0.07050064,5999.712,13807013,389800.6,0.3073466,0.2883041,0.2878959,0.2191382,0.1539701,0.1490699
"3426","SBSP",48,5.225224,12140.72,342.6745,582,595,1177,6150.089,14289622,403327.9,0.1499803,0.2148552,0.2038899,0.3297813,0.04946069,0.07085523,0.06723907,6150.089,14289622,403327.9,0.3150583,0.2983928,0.297898,0.1763465,0.1477895,0.1421735
"3427","SBSP",49,5.155886,12051.1,340.3452,611,609,1220,6290.181,14702347,415221.2,0.1170418,0.1980055,0.1884453,0.3418396,0.04000951,0.06768613,0.06441807,6290.181,14702347,415221.2,0.3222425,0.3070205,0.3066919,0.1426494,0.1411794,0.1362087
"3428","SBSP",50,5.048339,11769.65,332.7521,607,606,1213,6123.636,14276581,403628.3,0.06595227,0.1450827,0.1380985,0.3398766,0.02241563,0.04931023,0.04693646,6123.636,14276581,403628.3,0.3137017,0.2981202,0.2981201,0.0799204,0.1028511,0.09924471
"3429","SBSP",51,5.042824,11555.25,326.9485,723,723,1446,7291.924,16708885,472767.5,0.06333237,0.1047688,0.09961774,0.4052159,0.02566329,0.04245397,0.0403667,7291.924,16708885,472767.5,0.373614,0.348966,0.349242,0.09149954,0.08855031,0.08535328
"3430","SBSP",52,4.909505,11084.11,314.1523,726,734,1460,7167.877,16182799,458662.4,0,0.01618049,0.01477218,0.4091419,0,0.006620118,0.006043919,7167.877,16182799,458662.4,0.3672526,0.3379685,0.3388126,0,0.01380821,0.01277955
"3431","SBSR",1,5.988739,9916.034,268.4237,75,75,150,898.3108,1487405,40263.55,0.1777959,0.1507884,0.1570983,0.9130435,0.1623354,0.1376764,0.1434376,898.3108,1487405,40263.55,0.7540888,0.7841465,0.7957978,0.2834452,0.251106,0.2652736
"3432","SBSR",2,5.972363,9999.677,270.1088,75,75,150,895.8545,1499952,40516.33,0.1744206,0.1626783,0.1658861,0.9130435,0.1592536,0.1485324,0.1514612,895.8545,1499952,40516.33,0.7519909,0.7908907,0.8008912,0.2780642,0.2709062,0.2801125
"3433","SBSR",3,6.106349,10029.79,270.4162,76,76,152,928.1651,1524529,41103.27,0.2020377,0.1669593,0.1674892,0.9254658,0.186979,0.1545151,0.1550055,928.1651,1524529,41103.27,0.7795865,0.8041017,0.812718,0.3264742,0.281818,0.2866673
"3434","SBSR",4,6.294242,10061.11,270.451,76,76,152,956.7247,1529289,41108.55,0.2407661,0.1714109,0.1676704,0.9254658,0.2228208,0.1586349,0.1551732,956.7247,1529289,41108.55,0.8039786,0.8066604,0.8128245,0.3890555,0.289332,0.2869774
